obsnme,obsval,weight,obgnme,i,j,oname,otype,time,totim,usecol,zone,observed,standard_deviation
oname:hdslay1_t18_otype:arr_i:26_j:18,33.77059,0.0,hdslay1_t18,26,18,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:26_j:19,33.7765,0.0,hdslay1_t18,26,19,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:26_j:2,33.77032,0.0,hdslay1_t18,26,2,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:26_j:3,33.73399,0.0,hdslay1_t18,26,3,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:26_j:4,33.69445,0.0,hdslay1_t18,26,4,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:26_j:5,33.66692,0.0,hdslay1_t18,26,5,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:26_j:6,33.65173,0.0,hdslay1_t18,26,6,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:26_j:7,33.64581,0.0,hdslay1_t18,26,7,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:26_j:8,33.64013,0.0,hdslay1_t18,26,8,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:26_j:9,33.62604,0.0,hdslay1_t18,26,9,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:27_j:0,33.78951,0.0,hdslay1_t18,27,0,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:27_j:1,33.77901,0.0,hdslay1_t18,27,1,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:27_j:10,33.62001,0.0,hdslay1_t18,27,10,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:27_j:11,33.64427,0.0,hdslay1_t18,27,11,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:27_j:12,33.6633,0.0,hdslay1_t18,27,12,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:27_j:13,33.68414,0.0,hdslay1_t18,27,13,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:27_j:14,33.6998,0.0,hdslay1_t18,27,14,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:27_j:15,33.70904,0.0,hdslay1_t18,27,15,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:27_j:16,33.71735,0.0,hdslay1_t18,27,16,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:27_j:17,33.7285,0.0,hdslay1_t18,27,17,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:27_j:18,33.74125,0.0,hdslay1_t18,27,18,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:27_j:19,33.74976,0.0,hdslay1_t18,27,19,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:27_j:2,33.75545,0.0,hdslay1_t18,27,2,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:27_j:3,33.72549,0.0,hdslay1_t18,27,3,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:27_j:4,33.68934,0.0,hdslay1_t18,27,4,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:27_j:5,33.65203,0.0,hdslay1_t18,27,5,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:27_j:6,33.62826,0.0,hdslay1_t18,27,6,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:27_j:7,33.62146,0.0,hdslay1_t18,27,7,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:27_j:8,33.6203,0.0,hdslay1_t18,27,8,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:27_j:9,33.62041,0.0,hdslay1_t18,27,9,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:28_j:0,33.77474,0.0,hdslay1_t18,28,0,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:28_j:1,33.76453,0.0,hdslay1_t18,28,1,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:28_j:10,33.61801,0.0,hdslay1_t18,28,10,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:28_j:11,33.63309,0.0,hdslay1_t18,28,11,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:28_j:12,33.64874,0.0,hdslay1_t18,28,12,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:28_j:13,33.6672,0.0,hdslay1_t18,28,13,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:28_j:14,33.68433,0.0,hdslay1_t18,28,14,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:28_j:15,33.69552,0.0,hdslay1_t18,28,15,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:28_j:16,33.70082,0.0,hdslay1_t18,28,16,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:28_j:17,33.70928,0.0,hdslay1_t18,28,17,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:28_j:18,33.71676,0.0,hdslay1_t18,28,18,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:28_j:19,33.72316,0.0,hdslay1_t18,28,19,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:28_j:2,33.74311,0.0,hdslay1_t18,28,2,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:28_j:3,33.71161,0.0,hdslay1_t18,28,3,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:28_j:4,33.66903,0.0,hdslay1_t18,28,4,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:28_j:5,33.621,0.0,hdslay1_t18,28,5,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:28_j:6,33.57693,0.0,hdslay1_t18,28,6,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:28_j:7,33.5871,0.0,hdslay1_t18,28,7,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:28_j:8,33.59913,0.0,hdslay1_t18,28,8,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:28_j:9,33.60908,0.0,hdslay1_t18,28,9,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:29_j:0,33.75968,0.0,hdslay1_t18,29,0,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:29_j:1,33.74915,0.0,hdslay1_t18,29,1,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:29_j:10,33.60483,0.0,hdslay1_t18,29,10,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:29_j:11,33.61771,0.0,hdslay1_t18,29,11,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:29_j:12,33.62935,0.0,hdslay1_t18,29,12,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:29_j:13,33.64534,0.0,hdslay1_t18,29,13,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:29_j:14,33.66319,0.0,hdslay1_t18,29,14,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:29_j:15,33.6787,0.0,hdslay1_t18,29,15,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:29_j:16,33.68275,0.0,hdslay1_t18,29,16,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:29_j:17,33.68854,0.0,hdslay1_t18,29,17,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:29_j:18,33.69611,0.0,hdslay1_t18,29,18,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:29_j:19,33.70029,0.0,hdslay1_t18,29,19,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:29_j:2,33.72528,0.0,hdslay1_t18,29,2,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:29_j:3,33.69189,0.0,hdslay1_t18,29,3,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:29_j:4,33.64754,0.0,hdslay1_t18,29,4,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:29_j:5,33.57825,0.0,hdslay1_t18,29,5,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:29_j:6,33.47258,0.0,hdslay1_t18,29,6,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:29_j:7,33.547,0.0,hdslay1_t18,29,7,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:29_j:8,33.57678,0.0,hdslay1_t18,29,8,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:29_j:9,33.59165,0.0,hdslay1_t18,29,9,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:2_j:0,35.28838,0.0,hdslay1_t18,2,0,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:2_j:1,35.27789,0.0,hdslay1_t18,2,1,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:2_j:10,34.53302,0.0,hdslay1_t18,2,10,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:2_j:11,34.47556,0.0,hdslay1_t18,2,11,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:2_j:12,34.42001,0.0,hdslay1_t18,2,12,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:2_j:13,34.36165,0.0,hdslay1_t18,2,13,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:2_j:14,34.30589,0.0,hdslay1_t18,2,14,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:2_j:15,34.25841,0.0,hdslay1_t18,2,15,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:2_j:16,34.24715,0.0,hdslay1_t18,2,16,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:2_j:17,34.23698,0.0,hdslay1_t18,2,17,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:2_j:18,34.22963,0.0,hdslay1_t18,2,18,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:2_j:19,34.22699,0.0,hdslay1_t18,2,19,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:2_j:2,35.25984,0.0,hdslay1_t18,2,2,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:2_j:3,35.21352,0.0,hdslay1_t18,2,3,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:2_j:4,35.14079,0.0,hdslay1_t18,2,4,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:2_j:5,35.04639,0.0,hdslay1_t18,2,5,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:2_j:6,34.92984,0.0,hdslay1_t18,2,6,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:2_j:7,34.79081,0.0,hdslay1_t18,2,7,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:2_j:8,34.67883,0.0,hdslay1_t18,2,8,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:2_j:9,34.59722,0.0,hdslay1_t18,2,9,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:30_j:0,33.74288,0.0,hdslay1_t18,30,0,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:30_j:1,33.73109,0.0,hdslay1_t18,30,1,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:30_j:10,33.58868,0.0,hdslay1_t18,30,10,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:30_j:11,33.59756,0.0,hdslay1_t18,30,11,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:30_j:12,33.60829,0.0,hdslay1_t18,30,12,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:30_j:13,33.62252,0.0,hdslay1_t18,30,13,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:30_j:14,33.63865,0.0,hdslay1_t18,30,14,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:30_j:15,33.65303,0.0,hdslay1_t18,30,15,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:30_j:16,33.65996,0.0,hdslay1_t18,30,16,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:30_j:17,33.66595,0.0,hdslay1_t18,30,17,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:30_j:18,33.67261,0.0,hdslay1_t18,30,18,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:30_j:19,33.67456,0.0,hdslay1_t18,30,19,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:30_j:2,33.71101,0.0,hdslay1_t18,30,2,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:30_j:3,33.68329,0.0,hdslay1_t18,30,3,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:30_j:4,33.64193,0.0,hdslay1_t18,30,4,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:30_j:5,33.59067,0.0,hdslay1_t18,30,5,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:30_j:6,33.54533,0.0,hdslay1_t18,30,6,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:30_j:7,33.55705,0.0,hdslay1_t18,30,7,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:30_j:8,33.56886,0.0,hdslay1_t18,30,8,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:30_j:9,33.57831,0.0,hdslay1_t18,30,9,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:31_j:0,33.73148,0.0,hdslay1_t18,31,0,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:31_j:1,33.71641,0.0,hdslay1_t18,31,1,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:31_j:10,33.57121,0.0,hdslay1_t18,31,10,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:31_j:11,33.57732,0.0,hdslay1_t18,31,11,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:31_j:12,33.58391,0.0,hdslay1_t18,31,12,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:31_j:13,33.59653,0.0,hdslay1_t18,31,13,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:31_j:14,33.61547,0.0,hdslay1_t18,31,14,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:31_j:15,33.632,0.0,hdslay1_t18,31,15,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:31_j:16,33.64012,0.0,hdslay1_t18,31,16,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:31_j:17,33.64647,0.0,hdslay1_t18,31,17,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:31_j:18,33.65179,0.0,hdslay1_t18,31,18,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:31_j:19,33.65449,0.0,hdslay1_t18,31,19,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:31_j:2,33.70011,0.0,hdslay1_t18,31,2,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:31_j:3,33.67425,0.0,hdslay1_t18,31,3,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:31_j:4,33.63546,0.0,hdslay1_t18,31,4,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:31_j:5,33.59554,0.0,hdslay1_t18,31,5,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:31_j:6,33.56822,0.0,hdslay1_t18,31,6,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:31_j:7,33.56081,0.0,hdslay1_t18,31,7,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:31_j:8,33.56121,0.0,hdslay1_t18,31,8,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:31_j:9,33.56398,0.0,hdslay1_t18,31,9,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:32_j:0,1e+30,0.0,hdslay1_t18,32,0,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:32_j:1,33.70524,0.0,hdslay1_t18,32,1,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:32_j:10,33.54716,0.0,hdslay1_t18,32,10,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:32_j:11,33.55055,0.0,hdslay1_t18,32,11,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:32_j:12,33.55563,0.0,hdslay1_t18,32,12,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:32_j:13,33.57121,0.0,hdslay1_t18,32,13,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:32_j:14,33.59339,0.0,hdslay1_t18,32,14,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:32_j:15,33.6157,0.0,hdslay1_t18,32,15,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:32_j:16,33.62519,0.0,hdslay1_t18,32,16,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:32_j:17,33.63134,0.0,hdslay1_t18,32,17,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:32_j:18,33.63662,0.0,hdslay1_t18,32,18,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:32_j:19,33.63969,0.0,hdslay1_t18,32,19,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:32_j:2,33.68855,0.0,hdslay1_t18,32,2,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:32_j:3,33.65971,0.0,hdslay1_t18,32,3,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:32_j:4,33.62294,0.0,hdslay1_t18,32,4,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:32_j:5,33.59109,0.0,hdslay1_t18,32,5,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:32_j:6,33.56885,0.0,hdslay1_t18,32,6,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:32_j:7,33.55602,0.0,hdslay1_t18,32,7,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:32_j:8,33.54955,0.0,hdslay1_t18,32,8,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:32_j:9,33.54669,0.0,hdslay1_t18,32,9,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:33_j:0,1e+30,0.0,hdslay1_t18,33,0,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:33_j:1,1e+30,0.0,hdslay1_t18,33,1,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:33_j:10,33.51863,0.0,hdslay1_t18,33,10,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:33_j:11,33.50684,0.0,hdslay1_t18,33,11,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:33_j:12,33.50089,0.0,hdslay1_t18,33,12,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:33_j:13,33.54021,0.0,hdslay1_t18,33,13,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:33_j:14,33.57145,0.0,hdslay1_t18,33,14,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:33_j:15,33.59877,0.0,hdslay1_t18,33,15,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:33_j:16,33.61107,0.0,hdslay1_t18,33,16,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:33_j:17,33.61977,0.0,hdslay1_t18,33,17,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:33_j:18,33.62623,0.0,hdslay1_t18,33,18,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:33_j:19,33.63043,0.0,hdslay1_t18,33,19,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:33_j:2,33.67229,0.0,hdslay1_t18,33,2,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:33_j:3,33.64193,0.0,hdslay1_t18,33,3,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:33_j:4,33.60309,0.0,hdslay1_t18,33,4,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:33_j:5,33.57652,0.0,hdslay1_t18,33,5,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:33_j:6,33.55701,0.0,hdslay1_t18,33,6,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:33_j:7,33.54238,0.0,hdslay1_t18,33,7,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:33_j:8,33.53193,0.0,hdslay1_t18,33,8,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:33_j:9,33.525,0.0,hdslay1_t18,33,9,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:34_j:0,1e+30,0.0,hdslay1_t18,34,0,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:34_j:1,1e+30,0.0,hdslay1_t18,34,1,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:34_j:10,33.48612,0.0,hdslay1_t18,34,10,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:34_j:11,33.44918,0.0,hdslay1_t18,34,11,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:34_j:12,33.35553,0.0,hdslay1_t18,34,12,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:34_j:13,33.49763,0.0,hdslay1_t18,34,13,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:34_j:14,33.55035,0.0,hdslay1_t18,34,14,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:34_j:15,33.58064,0.0,hdslay1_t18,34,15,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:34_j:16,33.5943,0.0,hdslay1_t18,34,16,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:34_j:17,33.60624,0.0,hdslay1_t18,34,17,hdslay1,arr,,,,,,
oname:hdslay1_t18_otype:arr_i:34_j:18,33.61622,0.0,hdslay1_t18,34,18,hdslay1,arr,,,,,,
